"product","categoria","episode","titulo","total"
"nerdcast","NerdCast","692","Era uma vez um… Tarantino",4
"nerdcast","NerdCast","695","Coringa, o Joker, o Palhaço",4
"nerdcast","NerdCast","698","Filme bom, ciência ruim",4
"nerdcast","NerdCast","699","UM BILHÃO DE DOWNLOADS",4
"nerdcast","NerdCast","706","Star Wars: Acabou?",4
"nerdcast","NerdCast","708","Mandalorian: A babá do baby Yoda",4
"nerdcast","NerdCast","721","Chegando no fundo do Poço",4
"nerdcast","NerdCast","722","Pandemias pela história",4
"nerdcast","NerdCast","727","História vs Ficção",4
"nerdcast","NerdCast","728","Martin Luther King e a luta contra o racismo",4
"nerdcast","NerdCast","730","Tiger King: Exótico e Bizarro",4
"nerdcast","NerdCast","735","Dark: Casos de Família Quânticos",4
"nerdcast","NerdCast","737","The Last of Us 2 – Desconfortável obra-prima",4
"nerdcast","NerdCast","738","Lendas da Segunda Guerra Mundial",4
"nerdcast","NerdCast","739","STORYTELLING: Por que gostamos de histórias",4
"nerdcast","NerdCast","74","Heroes – Save the cheerleader, SAVE THE NERDS!",4
"nerdcast","NerdCast","741","DC Fandome: O Bom, o Hype e o Snyder",4
"nerdcast","NerdCast","744","As maiores invenções da História",4
"nerdcast","NerdCast","745","Manas, decks e Magic!",4
"nerdcast","NerdCast","747","The Boys 2: Explodindo cabeças!",4
"nerdcast","NerdCast","749","Ficções prevendo o futuro",4
"nerdcast","NerdCast","756","Política Internacional 2020",4
"nerdcast","NerdCast","757","RPG Cthulhu 4: O último ritual",4
"nerdcast","NerdCast","758","Mandalorian 2 e o Futuro de Star Wars",4
"nerdcast","NerdCast","761","Bastidores do Nerdcast RPG Cthulhu",4
"nerdcast","NerdCast","762","Cobra Kai Never Dies",4
"nerdcast","NerdCast","764","Os próximos 200 anos",4
"nerdcast","NerdCast","766","A batalha dos Crossovers 9",4
"nerdcast","NerdCast","767","RPG na História",4
"nerdcast","NerdCast","770","Liga da Justiça SnyderCut: O Não corte de Zack Snyder",4
"nerdcast","NerdCast","775","Asa e Bracinho… ou Falcão América e Lobo Invernal",4
"nerdcast","NerdCast","777","Invencível, profundo, tosco e surpreendente",4
"nerdcast","NerdCast","782","Star Wars: A gente reclama mais do que sonha",4
"nerdcast","NerdCast","785","As vantagens, desafios e os macacos do home office",4
"nerdcast","NerdCast","786","Viúva Negra: Casos de família e passagem de bastão",4
"nerdcast","NerdCast","787","Loki, Loki jacaré, Loki clássico, Loki arrependido, Loki apaixonado…",4
"nerdcast","NerdCast","790","Egiptologia: Tutancamon, Napoleão e Durepox arqueológico",4
"nerdcast","NerdCast","801","Pelados e apavorados",4
"nerdcast","NerdCast","802","Round 6: Não sabe brincar vai morrer no play",4
"nerdcast","NerdCast","803","Em Duna o choro não é livre",4
"nerdcast","NerdCast","804","Eternos e Shang-Chi: Imortais são babacas!",4
"nerdcast","NerdCast","805","Magias do RPG: Da bola de fogo à aposentadoria",4
"nerdcast","NerdCast","808","Profissão: Indie Game Dev",4
"nerdcast","NerdCast","809","Homem-Aranha: Me leva pra casa!",4
"nerdcast","NerdCast","811","Matrix 4: Ressuscitou ou morreu de vez?",4
"nerdcast","NerdCast","812","Política Internacional 2021",4
"nerdcast","NerdCast","816","A batalha dos Crossovers 10",4
"nerdcast","NerdCast","819","Larica Total: 10 anos da cozinha de guerrilha",4
"nerdcast","NerdCast","820","The Batman: A vingança nunca é plena, mata a alma e a envenena",4
"nerdcast","NerdCast","823","Humanos versus Inteligências Artificiais",4
"nerdcast","NerdCast","825","20 anos de Jovem Nerd",4
"nerdcast","NerdCast","828","BabyCast 3: Não aguenta, pede chorro",4
"nerdcast","NerdCast","829","Dr. Estranho 2: Multiverso dos Humildatis",4
"nerdcast","NerdCast","830","Como nos mudamos para os Estados Unidos",4
"nerdcast","NerdCast","831","X-men no MCU: A Equipe Perfeita",4
"nerdcast","NerdCast","833","Especial Dia dos Namorados 2022",4
"nerdcast","NerdCast","837","Qual é a pauta? Pé frio, anéis e reféns de pet",4
"nerdcast","NerdCast","838","The Boys 3: Foi bom pra você?",4
"nerdcast","NerdCast","843","Sandman: Estão deixando a gente sonhar",4
"nerdcast","NerdCast","844","O poder de Roma",4
"nerdcast","NerdCast","846","Qual é a pauta? Beijo de idosa, roedores de unhas e only fans",4
"nerdcast","NerdCast","849","A ascensão do fascismo",4
"nerdcast","NerdCast","858","Star Wars: Andor – Enfrentem o Império!",4
"nerdcast","NerdCast","861","Avatar 2: O caminho da água passa pelo tapete da implicância",4
"nerdcast","NerdCast","863","Pelé será eterno",4
"nerdcast","NerdCast","864","Qual é a pauta? Vacas gigantes, corações e farofa na sunga",4
"nerdcast","NerdCast","865","Profissão: Quadrinista",4
"nerdcast","NerdCast","868","Os espetáculos dos Super Bowl",4
"nerdcast","NerdCast","869","O DC Universe nas mãos de James Gunn",4
"nerdcast","NerdCast","871","Qual é a pauta? OVNI, ovos mexidos e hipnose de galinha",4
"nerdcast","NerdCast","875","Tecnologias do Futuro 4: AI e ChatGPT",4
"nerdcast","NerdCast","877","Super Mario Bros: Isso é cinema! A maldição está em outro castelo!",4
"nerdcast","NerdCast","879","Mandalorian 3: Acabou o amor?",4
"nerdcast","NerdCast","881","Guardiões da Galáxia Vol.3: Amor + Morte + Racoons",4
"nerdcast","NerdCast","884","Especial Dia dos Namorados 2023",4
"nerdcast","NerdCast","885","Homem-Aranha: Através do Aranhaverso é punk!",4
"nerdcast","NerdCast","886","Você é cético e não sabe!",4
"nerdcast","NerdCast","888","Qual é a pauta? Cachimbo, chicote e compras malucas",4
"nerdcast","NerdCast","889","Indiana Jones e os caçadores da nostalgia perdida",4
"nerdcast","NerdCast","895","A Batalha dos Crossovers 11",4
"nerdcast","NerdCast","896","Fronteiras da Ciência",4
"nerdcast","NerdCast","898","As incríveis vozes de França e o Labirinto",4
"nerdcast","NerdCast","899","Como é bom fofocar!",4
"nerdcast","NerdCast","104","Lendas Urbanas ou qualquer coisa parecida",3
"nerdcast","NerdCast","111","O Invencível Homem de Ferro… Velho",3
"nerdcast","NerdCast","115","HULK ESMAGA NERDCAST!",3
"nerdcast","NerdCast","116a","Lost – A volta dos que não foram",3
"nerdcast","NerdCast","116b","Lost – Uma série de futuro… do pretérito",3
"nerdcast","NerdCast","117","Brinquedos dos anos 80 – Parte 1",3
"nerdcast","NerdCast","118","A Guerra do Vietnã",3
"nerdcast","NerdCast","121","Nostalgia Animada – Parte 02",3
"nerdcast","NerdCast","125","Vale a pena ver de novo – Anos 80",3
"nerdcast","NerdCast","127","O Hobbit – Lá e de volta outra vez",3
"nerdcast","NerdCast","131","Anatomia dos Serial Killers",3
"nerdcast","NerdCast","136","Teoria da Conspiração – Códigos, Experimentos e Polígonos",3
"nerdcast","NerdCast","143","Nerds, Geeks e Freaks",3
"nerdcast","NerdCast","147","Heroes: Salve-se quem puder!",3
"nerdcast","NerdCast","148","Operação Valquíria",3
"nerdcast","NerdCast","149","Oscar – Em 2009, o Nerdcast vai para…",3
"nerdcast","NerdCast","15","X-Men nos Quadrinhos",3
"nerdcast","NerdCast","153","Monty Python e o Nerdcast Sagrado",3
"nerdcast","NerdCast","155","RPG – D&D e as regras da casa",3
"nerdcast","NerdCast","162","Máquinas de guerra – Antiguidade",3
"nerdcast","NerdCast","168a","Lost: uma série de camadas",3
"nerdcast","NerdCast","168b","Lost: What about us?",3
"nerdcast","NerdCast","171","Isso é coisa de f#dido!",3
"nerdcast","NerdCast","172","Histórias do Brasil: Império",3
"nerdcast","NerdCast","174","Lanterna Verde e o arco-íris de energia",3
"nerdcast","NerdCast","176","Brinquedos dos anos 80 – Parte 2",3
"nerdcast","NerdCast","178","Conspirações em 11 de setembro",3
"nerdcast","NerdCast","181","Nerdcast para Não-Humanos",3
"nerdcast","NerdCast","185","Histórias do Brasil: Ditadura Militar",3
"nerdcast","NerdCast","189","Beleza é um estado de espírito… de porco",3
"nerdcast","NerdCast","19","Vamo nexa rumo ao HEXA!",3
"nerdcast","NerdCast","190","De volta para o futuro… sempre!",3
"nerdcast","NerdCast","191","Os santos pecados das Cruzadas",3
"nerdcast","NerdCast","192a","O Senhor dos Anéis: A Sociedade do Anel",3
"nerdcast","NerdCast","192b","O Senhor dos Anéis: As Duas Torres",3
"nerdcast","NerdCast","192c","O Senhor dos Anéis: O Retorno do Rei",3
"nerdcast","NerdCast","194","Martin Scorsese e seus bons companheiros",3
"nerdcast","NerdCast","195","Quem fez a internet",3
"nerdcast","NerdCast","196","RPG – Quem é o Mestre?",3
"nerdcast","NerdCast","198","Star Trek – A fronteira alternativa",3
"nerdcast","NerdCast","202","Montanhas, roletas e revoluções russas",3
"nerdcast","NerdCast","204","Clássicos da Sessão da Tarde – Aventuras",3
"nerdcast","NerdCast","205","Teogonia da Mitologia Grega",3
"nerdcast","NerdCast","205","Homens e Monstros da Mitologia Grega",3
"nerdcast","NerdCast","206","Vou chamar o síndico!",3
"nerdcast","NerdCast","207","Bêbado e na Mão do Palhaço 2",3
"nerdcast","NerdCast","210","LOST: 5 teorias antes do fim",3
"nerdcast","NerdCast","211","Profissão: Programador",3
"nerdcast","NerdCast","216","Grandes Inventores: Edison X Tesla",3
"nerdcast","NerdCast","217","As eleições da internet. Ou não.",3
"nerdcast","NerdCast","221","Vale a pena ver de novo – Anos 90",3
"nerdcast","NerdCast","224","A Origem – Me belisca que eu tô acordado!",3
"nerdcast","NerdCast","226","Sociedade Secreta S.A.",3
"nerdcast","NerdCast","227","As dunas de Duna",3
"nerdcast","NerdCast","229","Duplipensamentos sobre 1984",3
"nerdcast","NerdCast","236","Os The Beatles",3
"nerdcast","NerdCast","239","Tron, a realidade virtual e tudo mais",3
"nerdcast","NerdCast","241","Isso é uma furada!",3
"nerdcast","NerdCast","244","A alvorada da Era Nuclear",3
"nerdcast","NerdCast","246","O poder de escolha… da sedução",3
"nerdcast","NerdCast","248","A batalha dos crossovers",3
"nerdcast","NerdCast","255","Como eram gostosas as pornochanchadas",3
"nerdcast","NerdCast","259","Osama não é Obama! Ou não!",3
"nerdcast","NerdCast","263","Especial Dia dos Namorados 2011",3
"nerdcast","NerdCast","266","Quem tem Nerdcast, tem medo! Ou não!",3
"nerdcast","NerdCast","267","Punk Rock traiu o movimento",3
"nerdcast","NerdCast","275","Era uma vez num Rock in Rio…",3
"nerdcast","NerdCast","277","A batalha dos crossovers 2",3
"nerdcast","NerdCast","284","Descomplicando o Baseball. Ou não.",3
"nerdcast","NerdCast","286","Nerdcast sem fio 2",3
"nerdcast","NerdCast","289","Napoleão – Dividir e conquistar",3
"nerdcast","NerdCast","28a","Lost – 4 8 15 16 23 42",3
"nerdcast","NerdCast","28b","Lost – Orientation 0 of 6 – The Nerd",3
"nerdcast","NerdCast","294","Mas que final horrível!",3
"nerdcast","NerdCast","295","SOPA, PIPA, ACTA… PQP!",3
"nerdcast","NerdCast","296","Indie Game Power!",3
"nerdcast","NerdCast","298","A gênese e os gênios da ficção-científica",3
"nerdcast","NerdCast","307","Nostalgia do humor brasileiro",3
"nerdcast","NerdCast","313","HQ: Os Velhos Novos 52",3
"nerdcast","NerdCast","317","Isso é uma derrota!",3
"nerdcast","NerdCast","318","Eu Só Trabalho Aqui 2",3
"nerdcast","NerdCast","32","Jogos de Tabuleiro: Coronel Mostarda na Oceania com o Cuscuz",3
"nerdcast","NerdCast","324","Alô criançada, o Bóson chegou!",3
"nerdcast","NerdCast","325","A Era dos Adventure Games",3
"nerdcast","NerdCast","326","Breve história do petróleo",3
"nerdcast","NerdCast","328","Pra sempre desgraçado da minha cabeça!",3
"nerdcast","NerdCast","330","Choque de gerações e outras reflexões",3
"nerdcast","NerdCast","332","Profissão: Professor",3
"nerdcast","NerdCast","333","Máquinas de guerra – Modernidade",3
"nerdcast","NerdCast","345","No tempo do fliperama",3
"nerdcast","NerdCast","358","O Poder da Retórica",3
"nerdcast","NerdCast","359","Aquele Tipinho de Pessoa",3
"nerdcast","NerdCast","36","Pérolas do RPG 2",3
"nerdcast","NerdCast","365","Quantificando a Física Quântica",3
"nerdcast","NerdCast","367","Nerdtour NZ – Terra Média",3
"nerdcast","NerdCast","368","A previsível Guerra dos Tronos… Dracarys!",3
"nerdcast","NerdCast","37","Nerdcast com o Vampiro",3
"nerdcast","NerdCast","370","E se… ganhássemos na loteria?",3
"nerdcast","NerdCast","373","Regras não escritas da vida",3
"nerdcast","NerdCast","378","Pequenos Prazeres",3
"nerdcast","NerdCast","381","Tecnologias do Futuro",3
"nerdcast","NerdCast","382","Hobbies, Coleções e Manias",3
"nerdcast","NerdCast","390","A Era de Battlefield",3
"nerdcast","NerdCast","397","Polêmicas da Publicidade",3
"nerdcast","NerdCast","399","Outras regras não escritas da vida",3
"nerdcast","NerdCast","401","Mas que final foda!",3
"nerdcast","NerdCast","402","O Sistema Solar",3
"nerdcast","NerdCast","405","Esse filme é uma merda, mas eu gosto!",3
"nerdcast","NerdCast","406","O Obscuro e Iluminado Stephen King",3
"nerdcast","NerdCast","407","A Aurora do Renascimento",3
"nerdcast","NerdCast","411","Turistas Babacas",3
"nerdcast","NerdCast","414","Homem no volante, perigo constante",3
"nerdcast","NerdCast","419","Aquecimento Global: Fato ou Mito?",3
"nerdcast","NerdCast","421","Eu, colecionador",3
"nerdcast","NerdCast","422","Barba, Cabelo, Bigode e …Sobrancelha?!?",3
"nerdcast","NerdCast","423","Os sonhos perpétuos de Sandman",3
"nerdcast","NerdCast","424","Matemática > Vida",3
"nerdcast","NerdCast","426","Nerdtour Califórnia e Comic-Con",3
"nerdcast","NerdCast","429","Profissão: Cara do TI",3
"nerdcast","NerdCast","431","Brincadeira de Criança",3
"nerdcast","NerdCast","432","Tecnologias do futuro 2",3
"nerdcast","NerdCast","435","Criação de Mundos",3
"nerdcast","NerdCast","436","Tô velho demais pra isso",3
"nerdcast","NerdCast","437","A Guerra das Rosas",3
"nerdcast","NerdCast","44","Let it snow… Let it snow… Let it snow!",3
"nerdcast","NerdCast","440","Making of Podcasts",3
"nerdcast","NerdCast","444","NerdConnection: Política Internacional 2014",3
"nerdcast","NerdCast","447","Nheco Nheco no Volante",3
"nerdcast","NerdCast","448","O cliente tem sempre razão. Ou não!",3
"nerdcast","NerdCast","454","Sal, Açúcar e Gordura",3
"nerdcast","NerdCast","455","Casa do Baralho",3
"nerdcast","NerdCast","456","O Cramunhão",3
"nerdcast","NerdCast","457","Impossible Situation",3
"nerdcast","NerdCast","462","A ciência da linguagem",3
"nerdcast","NerdCast","463","Vingadores: A carência de Ultron",3
"nerdcast","NerdCast","466","Mad Max Fury Road: Testemunhem!",3
"nerdcast","NerdCast","468","Do escambo ao e-commerce",3
"nerdcast","NerdCast","47","Realidade Concentrada",3
"nerdcast","NerdCast","472","Game of Thrones: Esqueça o livro!",3
"nerdcast","NerdCast","476","Viajar é se f*der",3
"nerdcast","NerdCast","478","Negócios Disruptivos",3
"nerdcast","NerdCast","479","Profissão: Programador 2.0.7.9.1",3
"nerdcast","NerdCast","482","As dimensões de Interestelar",3
"nerdcast","NerdCast","483","Entendendo Rugby… ou não.",3
"nerdcast","NerdCast","487","As engrenagens da Revolução industrial",3
"nerdcast","NerdCast","489","Mas que mania! 3",3
"nerdcast","NerdCast","492","Divertida mente no divã",3
"nerdcast","NerdCast","494","Desista da Dieta",3
"nerdcast","NerdCast","495","A Revolução Star Wars",3
"nerdcast","NerdCast","499","Bandas de Garagem",3
"nerdcast","NerdCast","501","Pega na mentira!",3
"nerdcast","NerdCast","502","A moderna monarquia britânica",3
"nerdcast","NerdCast","503","Esse Zika é vírus!",3
"nerdcast","NerdCast","510","Alexandre, o grande, magno e da Macedonia",3
"nerdcast","NerdCast","512","Que vício!",3
"nerdcast","NerdCast","514","Turistas Babacas 2",3
"nerdcast","NerdCast","516","A ciência do aprendizado",3
"nerdcast","NerdCast","517","Monstros do cinema",3
"nerdcast","NerdCast","52","Histórias de outros Carnavais",3
"nerdcast","NerdCast","522","Co-Autoria: Escrevendo a 3, 4, ou 6 mãos!",3
"nerdcast","NerdCast","526","A revolução buffada dos eSports",3
"nerdcast","NerdCast","528","À beira da extinção",3
"nerdcast","NerdCast","530","Esquadrão Suicida, ou não…",3
"nerdcast","NerdCast","531","Bandas de garagem 2",3
"nerdcast","NerdCast","532","Eles são bárbaros!",3
"nerdcast","NerdCast","538","Falando mal do Whatsapp",3
"nerdcast","NerdCast","540","A pergunta é: por quê?!",3
"nerdcast","NerdCast","544","Colonizando o espaço",3
"nerdcast","NerdCast","545","Profissão: Artista Digital",3
"nerdcast","NerdCast","546","Nerdtour Japão",3
"nerdcast","NerdCast","54a","Star Wars – 20.000 Lactobacilos, vivos!",3
"nerdcast","NerdCast","54b","Star Wars – Cavaleiros Jedi que dizem NOOO!!!",3
"nerdcast","NerdCast","55","Conan – Dê-me vingança ou vá para o inferno!",3
"nerdcast","NerdCast","554","Múltiplas personalidades",3
"nerdcast","NerdCast","556","Profissão: Engenheiro de áudio",3
"nerdcast","NerdCast","557","Mass Effect é massa!",3
"nerdcast","NerdCast","558","Logan, filmão da porra!",3
"nerdcast","NerdCast","561","A Chegada e o ciclo linguístico",3
"nerdcast","NerdCast","562","Isso é muito Black Mirror!",3
"nerdcast","NerdCast","563","Motoca: A VigilantA do Amanhã",3
"nerdcast","NerdCast","564","O lado bom da vida",3
"nerdcast","NerdCast","565","E se… voltássemos no tempo?",3
"nerdcast","NerdCast","567","La Belle Époque",3
"nerdcast","NerdCast","569","Situações Absurdas",3
"nerdcast","NerdCast","57","THIS IS SPARTA!!!",3
"nerdcast","NerdCast","571","Especial Dia dos Namorados 2017",3
"nerdcast","NerdCast","576","Aquele Tipinho de Pessoa 2",3
"nerdcast","NerdCast","579","Brincadeira de Criança 2",3
"nerdcast","NerdCast","58","Tartarugas Mutantes Adolescentes Ninjas e Nerds",3
"nerdcast","NerdCast","583","Game of Thrones: Virou fanfic?",3
"nerdcast","NerdCast","584","Hábitos fantásticos e onde habitam",3
"nerdcast","NerdCast","585","Junk Food",3
"nerdcast","NerdCast","589","Eu sobrevivi! 2",3
"nerdcast","NerdCast","59","Caverna do Dragão – Eu não vou embora sem a Uni!",3
"nerdcast","NerdCast","590","Rick and Morty: Não pense nisso!",3
"nerdcast","NerdCast","592","Poder!",3
"nerdcast","NerdCast","594","Blade Runner 2049: menos noir e mais futurista",3
"nerdcast","NerdCast","596","Promessas de ano novo",3
"nerdcast","NerdCast","597","Liga da Justiça: e aí?",3
"nerdcast","NerdCast","601","Política Internacional 2017",3
"nerdcast","NerdCast","604","O Futuro da Educação",3
"nerdcast","NerdCast","606","Segredos dos Restaurantes",3
"nerdcast","NerdCast","607","Estamos sozinhos no universo?",3
"nerdcast","NerdCast","609","Nerdcast sem Fio 4",3
"nerdcast","NerdCast","61","Bikini Girls with Machine Guns",3
"nerdcast","NerdCast","611","Histórias Desgraçadas",3
"nerdcast","NerdCast","612","Blockchain, criptomoedas e lagosta",3
"nerdcast","NerdCast","618","Vingadores: Hype Infinito",3
"nerdcast","NerdCast","619","Eternos Adolescentes",3
"nerdcast","NerdCast","62","Star Wars – Só Stormtroopers Imperiais são tão precisos",3
"nerdcast","NerdCast","620","A consolidação dos Estados Unidos",3
"nerdcast","NerdCast","624","A evolução da Bolsa de Valores",3
"nerdcast","NerdCast","628","Quem sou eu?",3
"nerdcast","NerdCast","63","Feio, Forte e Formal",3
"nerdcast","NerdCast","630","Nerdtour Rússia",3
"nerdcast","NerdCast","631","League of Legends: Confia na call",3
"nerdcast","NerdCast","633","Westworld: bugou tudo",3
"nerdcast","NerdCast","635","Drácula: História e mito",3
"nerdcast","NerdCast","637","O futuro da mobilidade urbana",3
"nerdcast","NerdCast","638","Profissão: Videomaker",3
"nerdcast","NerdCast","639","Venom nos quadrinhos",3
"nerdcast","NerdCast","641","Traumas de Infância 2",3
"nerdcast","NerdCast","642","Privacidade na Internet",3
"nerdcast","NerdCast","643","Manual do protocolo social 2",3
"nerdcast","NerdCast","649","Aquaman, uma estrela do mar #TurumTsss",3
"nerdcast","NerdCast","65","Depois do Fim do Mundo",3
"nerdcast","NerdCast","651","Adaptações: Das páginas para as telas",3
"nerdcast","NerdCast","654","As pessoas não aprendem",3
"nerdcast","NerdCast","657","A Ciência dos Super-Heróis 3",3
"nerdcast","NerdCast","659","Vidro todo Fragmentado, mas inquebrável",3
"nerdcast","NerdCast","66","Era uma vez um Nerdcast…",3
"nerdcast","NerdCast","660","Profissão: Artista Gráfico e Plástico",3
"nerdcast","NerdCast","661","Cultos, fanáticos e pelados",3
"nerdcast","NerdCast","663","Punisheiro 2: Da catarse à monotonia",3
"nerdcast","NerdCast","667","Shazam nos quadrinhos",3
"nerdcast","NerdCast","67","Salsichão, Pau de Sebo e Muita Mariola",3
"nerdcast","NerdCast","671","Vingadores S2 3000",3
"nerdcast","NerdCast","672","Hellboy nos quadrinhos",3
"nerdcast","NerdCast","676","Elton “Reginaldo” John: Gênio Extravagante",3
"nerdcast","NerdCast","679","O Triunfo da Tormenta",3
"nerdcast","NerdCast","684","Stranger Things 3: Gore e Fan Service",3
"nerdcast","NerdCast","688","A batalha dos Crossovers 8",3
"nerdcast","NerdCast","689","O jogo mental do Futebol Americano",3
"nerdcast","NerdCast","69","As 7 Faces do Dr. Zaiden",3
"nerdcast","NerdCast","691","The Boys e a rapaziada super",3
"nerdcast","NerdCast","693","E se o Lierson ganhasse na loteria?",3
"nerdcast","NerdCast","694","Churrasco no mármore do inferno",3
"nerdcast","NerdCast","696","O futuro de Star Wars",3
"nerdcast","NerdCast","697","Bota uma cachaça, aí",3
"nerdcast","NerdCast","70","Harry Potter: 70 mas não agüenta!",3
"nerdcast","NerdCast","701","Profissão: Artesão",3
"nerdcast","NerdCast","703","Política Internacional 2019",3
"nerdcast","NerdCast","705","Pequenos Prazeres 2",3
"nerdcast","NerdCast","707","Watchmen: nada nunca acaba",3
"nerdcast","NerdCast","710","O Oscar 2020 vai para…",3
"nerdcast","NerdCast","711","Os Reflexos da Revolução Iraniana",3
"nerdcast","NerdCast","712","Assim que nasce o Corona",3
"nerdcast","NerdCast","713","Gaveta: O deus do carnaval",3
"nerdcast","NerdCast","716","Tô ficando velho",3
"nerdcast","NerdCast","717","Nerds Vaidosos",3
"nerdcast","NerdCast","72","Conspiração – “Constantinopla”",3
"nerdcast","NerdCast","723","Futurologia: O Pós-Corona",3
"nerdcast","NerdCast","725","Profissionais dos eSports",3
"nerdcast","NerdCast","726","Tim Maia: Gênio Intenso",3
"nerdcast","NerdCast","73","Duro de Matar – YIPEE-KI-YAY!",3
"nerdcast","NerdCast","733","Profissão Advogado",3
"nerdcast","NerdCast","734","QUEEN!",3
"nerdcast","NerdCast","736","Não vale usar Google 2",3
"nerdcast","NerdCast","742","DIY: Faça você mesmo",3
"nerdcast","NerdCast","743","Reboot, remake, continuação ou deixa pra lá!",3
"nerdcast","NerdCast","746","Profissão: Relações Públicas",3
"nerdcast","NerdCast","751","Esse tal de Rock Nacional",3
"nerdcast","NerdCast","752","Underground Railroad: Jornadas para a Liberdade",3
"nerdcast","NerdCast","753","Consumistas descontrolados",3
"nerdcast","NerdCast","755","Roma bárbara e decadente",3
"nerdcast","NerdCast","759","O caminho para a sustentabilidade",3
"nerdcast","NerdCast","760","PC Gamer: Além do RGB",3
"nerdcast","NerdCast","765","Não vale usar Google 3",3
"nerdcast","NerdCast","768","WandaVision: Nostalgia, teorias e luto",3
"nerdcast","NerdCast","769","Livre arbítrio é ilusão?",3
"nerdcast","NerdCast","76a","Lost – Malditos Mind Games!",3
"nerdcast","NerdCast","77","Mas que mania!",3
"nerdcast","NerdCast","771","História vs Ficção 2",3
"nerdcast","NerdCast","772","Qual é a pauta?",3
"nerdcast","NerdCast","773","Gosto não se discute",3
"nerdcast","NerdCast","774","Credo que delícia",3
"nerdcast","NerdCast","776","Piratas no Brasil",3
"nerdcast","NerdCast","778","A Era de Ouro da TV",3
"nerdcast","NerdCast","78","Conspiração – LEAVE BRITNEY ALONE!",3
"nerdcast","NerdCast","783","Morangos, Morte & Robôtos 2",3
"nerdcast","NerdCast","784","CRINGE! MILLENNIALS E ZENIALS EM GUERRA (E OS BOOMERS ASSISTINDO)",3
"nerdcast","NerdCast","788","Qual é a pauta? Pelos desagradáveis, Rolex e p!r0c4 espacial!",3
"nerdcast","NerdCast","79","E se o 3º Reich tivesse vencido?",3
"nerdcast","NerdCast","792","Hábitos estranhos e onde habitam",3
"nerdcast","NerdCast","794","Oh Canada! A vida lá no norte da América",3
"nerdcast","NerdCast","795","O The Esquadrão Suicida: Pimenta no Starro dos outros é nam nam",3
"nerdcast","NerdCast","796","A internet que amamos odiar",3
"nerdcast","NerdCast","798","Perrengues da hora do almoço",3
"nerdcast","NerdCast","799","What If…? E se a Marvel fosse ousada?",3
"nerdcast","NerdCast","806","Fundação: Bom dia, boa tarde e boa noite",3
"nerdcast","NerdCast","807","David Bowie: As múltiplas faces de um artista único",3
"nerdcast","NerdCast","81","Nostalgia Animada – Parte 01",3
"nerdcast","NerdCast","810","Gavião Arqueiro: Natal fora do ninho",3
"nerdcast","NerdCast","814","Qual é a pauta? Quadrinhos, BBB22 e o refém do #sextou",3
"nerdcast","NerdCast","815","He-man e os Mestres do Universo ainda têm a força?",3
"nerdcast","NerdCast","817","O Desnecessário Livro de Boba Fett",3
"nerdcast","NerdCast","818","Star Trek – Audaciosamente indo aonde ninguém jamais esteve",3
"nerdcast","NerdCast","821","A História da Ucrânia",3
"nerdcast","NerdCast","822","Qual é a pauta? Stand Up, Frio e Ovo de Chapéu",3
"nerdcast","NerdCast","824","Peacemaker: Experimentando a Liberdade",3
"nerdcast","NerdCast","826","Explorando o universo de Halo",3
"nerdcast","NerdCast","827","Ruptura: O você que você é",3
"nerdcast","NerdCast","832","Bad Trips, Mortes e Poucos Robôtos 3",3
"nerdcast","NerdCast","834","Stranger Things 4: Upside Down virou quintal",3
"nerdcast","NerdCast","836","Obi-Wan Kenobi: Poderia ser “Ben” melhor",3
"nerdcast","NerdCast","839","Thor: Amor, Trovão e Sofrência",3
"nerdcast","NerdCast","841","Stranger Things 4 (parte 2): O Upside Hawkins",3
"nerdcast","NerdCast","842","As profissões do futuro",3
"nerdcast","NerdCast","845","Tudo Ao Mesmo Tempo Agora!",3
"nerdcast","NerdCast","85","Nerdcast sem fio",3
"nerdcast","NerdCast","852","Os Anéis do Poder: amor e ódio na Terra Média",3
"nerdcast","NerdCast","853","House of the Dragon: conspirações, traições e pack do pezinho",3
"nerdcast","NerdCast","854","Mulher-Hulk: Destruindo carros e a quarta parede",3
"nerdcast","NerdCast","855","Adão Negro: Mudando a hierarquia da breguice",3
"nerdcast","NerdCast","856","Wakanda Forever: Sin amor, sin perdón",3
"nerdcast","NerdCast","859","As origens da humanidade",3
"nerdcast","NerdCast","860","Política Internacional 2022",3
"nerdcast","NerdCast","866","A nostalgia pelos olhos da ciência",3
"nerdcast","NerdCast","867","As Guerras do Ópio",3
"nerdcast","NerdCast","870","Homem-Formiga 3: Contando buracos no reino quântico",3
"nerdcast","NerdCast","872","A maldição do conhecimento",3
"nerdcast","NerdCast","873","The Last of Us: Procure a luz, morangos e zumbis",3
"nerdcast","NerdCast","876","Qual é a pauta? Crianças índigo, dentista e garrafa de camisinha",3
"nerdcast","NerdCast","880","Qual é a pauta? Sauna, injeções e caipirinha em Númenor",3
"nerdcast","NerdCast","882","Envelhecendo na base do choque e do zoom",3
"nerdcast","NerdCast","883","The Legend of Zelda: Ocarinas, Sopros e Lágrimas",3
"nerdcast","NerdCast","887","The Flash: Vamos ficar birutas!",3
"nerdcast","NerdCast","890","Black Mirror é horrível",3
"nerdcast","NerdCast","891","Oppenheimer e o poder político do átomo",3
"nerdcast","NerdCast","894","Chega de filmes de herói?",3
