"product","categoria","idGuest","convidado","total"
"empreendedor","Empreendedor",1212141316,"Rogerio Betti",1
"empreendedor","Empreendedor",1212123647,"Rogério Bonfim",1
"empreendedor","Empreendedor",1212141111,"Saulo",1
"empreendedor","Empreendedor",1212140706,"Thiago Nigro",1
"empreendedor","Empreendedor",1212126599,"Yuri Gitahy",1
"empreendedor","Empreendedor",1212139965,"Ícaro de Carvalho",1
"extra","Extra",3641,"Almôndega",3
"extra","Extra",1212142083,"Gabriel dos Anjos",3
"extra","Extra",1212142082,"Priscila Queiroz",3
"extra","Extra",1212141845,"Pedro Duarte",2
"extra","Extra",1212142066,"Andre Racz",1
"extra","Extra",1212142065,"André Gomes",1
"extra","Extra",1212126483,"Barbara Russell",1
"extra","Extra",1212123564,"Caio Gomes",1
"extra","Extra",1212142100,"Diego Martinez",1
"extra","Extra",1212141619,"Francisco Yamauti",1
"extra","Extra",1212141729,"Gabriel Comicholi",1
"extra","Extra",3515,"JP",1
"extra","Extra",1212141730,"Jucival Fernandes",1
"extra","Extra",1212122669,"Leonel Caldela",1
"extra","Extra",1212138256,"Lierson Mattenhauer",1
"extra","Extra",1212123033,"Marcelo Forlani",1
"extra","Extra",1212141621,"Paula Nobre",1
"extra","Extra",2002,"Portuguesa",1
"extra","Extra",1212141431,"Renan Pizii",1
"extra","Extra",1212122464,"Sr.K",1
"extra","Extra",1212141618,"Thalita Lefer",1
"extra","Extra",274,"Tucano",1
"ge","GE",1212122862,"Atila",1
"ge","GE",1212136677,"Loic",1
"generacast","Generacast",1212141282,"Ricardo di Lazzaro Filho",10
"generacast","Generacast",1212141605,"Amanda Atanes Buss",1
"generacast","Generacast",1212141512,"Antonio Sérgio Kimus Braz",1
"generacast","Generacast",1212142245,"Ariana Rocha",1
"generacast","Generacast",1212122862,"Atila",1
"generacast","Generacast",1212141768,"Cibele Fabichak",1
"generacast","Generacast",1212141606,"Débora Atanes",1
"generacast","Generacast",1212142372,"Ernesto Goulart",1
"generacast","Generacast",1212141846,"Marcelo Alves Mori",1
"generacast","Generacast",1212142611,"Michel Naslavsky",1
"generacast","Generacast",1212141689,"Otto Heringer",1
"generacast","Generacast",1212125942,"Pirula",1
"generacast","Generacast",1212141769,"Rita Wu",1
"la-do-bunker","Lá do Bunker",1212139351,"Pri Ganiko",49
"la-do-bunker","Lá do Bunker",1212141845,"Pedro Duarte",39
"la-do-bunker","Lá do Bunker",1212141954,"Camila Sousa",24
"la-do-bunker","Lá do Bunker",1212141859,"Gabriel Avila",24
"la-do-bunker","Lá do Bunker",1212141330,"Tayná Garcia",21
"la-do-bunker","Lá do Bunker",1212130299,"Marina Val",7
"la-do-bunker","Lá do Bunker",1212142053,"Jovem Nerd",2
"la-do-bunker","Lá do Bunker",1212141887,"Azaghal",1
"la-do-bunker","Lá do Bunker",1212142827,"Pedro Siqueira",1
"nerdcash","NerdCash",1212139590,"Pedro Paulo Silveira",35
"nerdcash","NerdCash",1212139216,"Vinícius Fuzikawa",28
"nerdcash","NerdCash",1212142033,"Nicolas Borsoi",9
"nerdcash","NerdCash",1212122464,"Sr.K",5
"nerdcash","NerdCash",1212140324,"Ian Palanowski",4
"nerdcash","NerdCash",1212140088,"Nicholas Kawasaki",4
"nerdcash","NerdCash",1212140251,"Ross",4
"nerdcash","NerdCash",1212139900,"André Ferreira",3
"nerdcash","NerdCash",1212139741,"Leandro De Checchi",3
"nerdcash","NerdCash",1212127694,"Filipe Figueiredo",2
"nerdcash","NerdCash",1212139217,"Kelly Possebon",2
"nerdcash","NerdCash",1212140627,"Bruna Sene",1
"nerdcash","NerdCash",1212123564,"Caio Gomes",1
"nerdcash","NerdCash",1212141683,"Caroline Souza",1
"nerdcash","NerdCash",1212141199,"Gilson Finkelsztain",1
"nerdcash","NerdCash",1212139063,"João Ferreira",1
"nerdcash","NerdCash",1212139407,"Julia Mendonça",1
"nerdcash","NerdCash",1212141682,"Kaká Furlan",1
"nerdcash","NerdCash",1212140352,"Marcelo Missioneiro",1
"nerdcash","NerdCash",1212133328,"Nathalia Arcuri",1
"nerdcash","NerdCash",1212142536,"Washington Santos",1
"nerdcast","NerdCast",274,"Tucano",313
"nerdcast","NerdCast",2595,"Eduardo Spohr",179
"nerdcast","NerdCast",3515,"JP",179
"nerdcast","NerdCast",1212122462,"Carlos Voltor",164
"nerdcast","NerdCast",1212122464,"Sr.K",124
"nerdcast","NerdCast",3244,"Bluehand",113
"nerdcast","NerdCast",2002,"Portuguesa",79
"nerdcast","NerdCast",1212122862,"Atila",65
"nerdcast","NerdCast",1212123564,"Caio Gomes",63
"nerdcast","NerdCast",1212123226,"Rex",59
"nerdcast","NerdCast",2003,"Sra. Jovem Nerd",58
"nerdcast","NerdCast",1212122795,"Affonso Solano",57
"nerdcast","NerdCast",3508,"Guga Ferrari",53
"nerdcast","NerdCast",1212127694,"Filipe Figueiredo",45
"nerdcast","NerdCast",1212137936,"Marcelo Bassoli",42
"nerdcast","NerdCast",1212123847,"André Souza",40
"nerdcast","NerdCast",1212140265,"Katiucha Barcelos",38
"nerdcast","NerdCast",1212124836,"Guga Mafra",36
"nerdcast","NerdCast",1212122669,"Leonel Caldela",35
"nerdcast","NerdCast",1212122799,"Fabio Yabu",32
"nerdcast","NerdCast",1212122797,"Diogo Braga",30
"nerdcast","NerdCast",309,"Nick Ellis",29
"nerdcast","NerdCast",1212122846,"Jonny Ken",28
"nerdcast","NerdCast",1212122465,"Afonso 3d",27
"nerdcast","NerdCast",3662,"Android",25
"nerdcast","NerdCast",1212122796,"Beto Estrada",25
"nerdcast","NerdCast",4877,"Marco Gomes",24
"nerdcast","NerdCast",1212123573,"Amigo Imaginário",16
"nerdcast","NerdCast",326,"Guilherme Briggs",16
"nerdcast","NerdCast",1212129496,"Ana Arantes",14
"nerdcast","NerdCast",313,"Cris Dias",14
"nerdcast","NerdCast",1212122317,"Gaveta",13
"nerdcast","NerdCast",1212138478,"Leila",13
"nerdcast","NerdCast",1212138256,"Lierson Mattenhauer",13
"nerdcast","NerdCast",1212122463,"Cardoso",12
"nerdcast","NerdCast",1212138572,"Altay Souza",9
"nerdcast","NerdCast",1212141393,"LOAD",9
"nerdcast","NerdCast",1212125942,"Pirula",9
"nerdcast","NerdCast",1212123574,"Henrique Granado",8
"nerdcast","NerdCast",1212124762,"Izzy Nobre",8
"nerdcast","NerdCast",5034,"Jurandir Filho",8
"nerdcast","NerdCast",1212126308,"David Preti",7
"nerdcast","NerdCast",1212123334,"Edney Souza",7
"nerdcast","NerdCast",1212122798,"Francine Gladulich",7
"nerdcast","NerdCast",1212128349,"Irado",7
"nerdcast","NerdCast",5035,"Maurício Saldanha",7
"nerdcast","NerdCast",1212123565,"Rafael Calsaverini",7
"nerdcast","NerdCast",1212125950,"Marcela Versiani",6
"nerdcast","NerdCast",1212124811,"Marcelinho",6
"nerdcast","NerdCast",1212123033,"Marcelo Forlani",6
"nerdcast","NerdCast",3641,"Almôndega",5
"nerdcast","NerdCast",3325,"Carlos Merigo",5
"nerdcast","NerdCast",3448,"Dubox",5
"nerdcast","NerdCast",1212122952,"Leo Lopes",5
"nerdcast","NerdCast",1212130298,"Mau Faccio",5
"nerdcast","NerdCast",1212140172,"Max Valarezo",5
"nerdcast","NerdCast",1212141845,"Pedro Duarte",5
"nerdcast","NerdCast",1212139351,"Pri Ganiko",5
"nerdcast","NerdCast",1212123575,"Anderson Argentoni",4
"nerdcast","NerdCast",1212123579,"Bia Kunze",4
"nerdcast","NerdCast",1212123502,"Borbs",4
"nerdcast","NerdCast",1212126509,"Bruno Carvalho",4
"nerdcast","NerdCast",1212137030,"Carlinhos Troll",4
"nerdcast","NerdCast",1212123529,"Cauê Moura",4
"nerdcast","NerdCast",1212126508,"Evandro de Freitas",4
