"product","categoria","episode","titulo","idGuests","convidado"
"caneca-de-mamicas","Caneca de Mamicas","00","Ó a caneca de cuscuz no sábado da minha mamica aê!",1212141723,"Mary Joe"
"caneca-de-mamicas","Caneca de Mamicas","01","Mãe Velha vs Mãe Nova",1212141723,"Mary Joe"
"caneca-de-mamicas","Caneca de Mamicas","03","Diários da adolescência",1212141723,"Mary Joe"
"caneca-de-mamicas","Caneca de Mamicas","04","Escreveu, mãe leu, o pau comeu",1212141723,"Mary Joe"
"caneca-de-mamicas","Caneca de Mamicas","05","Amores entrelaçados",1212126483,"Barbara Russell"
"caneca-de-mamicas","Caneca de Mamicas","05","Amores entrelaçados",1212122798,"Francine Gladulich"
"caneca-de-mamicas","Caneca de Mamicas","05","Amores entrelaçados",1212141785,"Priscila Gama"
"caneca-de-mamicas","Caneca de Mamicas","07","Sidney Magal (en)canta Mamicas",1212141723,"Mary Joe"
"caneca-de-mamicas","Caneca de Mamicas","07","Sidney Magal (en)canta Mamicas",1212141801,"Sidney Magal"
"caneca-de-mamicas","Caneca de Mamicas","08","Vamos! Comigo! Que tá Magalvilhoso!",1212141812,"João Victor Guilherme"
"caneca-de-mamicas","Caneca de Mamicas","08","Vamos! Comigo! Que tá Magalvilhoso!",1212141723,"Mary Joe"
"caneca-de-mamicas","Caneca de Mamicas","09","Todos contra o bullying",1212141820,"Daniella Freixo de Faria"
"caneca-de-mamicas","Caneca de Mamicas","09","Todos contra o bullying",1212122799,"Fabio Yabu"
"caneca-de-mamicas","Caneca de Mamicas","09","Todos contra o bullying",1212122317,"Gaveta"
"caneca-de-mamicas","Caneca de Mamicas","10","O amor não está no mérito",1212141820,"Daniella Freixo de Faria"
"caneca-de-mamicas","Caneca de Mamicas","11","Culpa, fome, desespero e calça apertada",1212141723,"Mary Joe"
"caneca-de-mamicas","Caneca de Mamicas","11","Culpa, fome, desespero e calça apertada",1212141842,"Tina Menna"
"caneca-de-mamicas","Caneca de Mamicas","12","A gente quer, mas não precisa",1212141842,"Tina Menna"
"caneca-de-mamicas","Caneca de Mamicas","13","Luiza Trajano e as mulheres do Brasil",1212141867,"Luiza Trajano"
"caneca-de-mamicas","Caneca de Mamicas","14","Credo que 90’s delícia",1212124836,"Guga Mafra"
"caneca-de-mamicas","Caneca de Mamicas","15","Zerando a vida como um Rockstar",1212124836,"Guga Mafra"
"caneca-de-mamicas","Caneca de Mamicas","16","Quando o beijo é grego o tântrico desconfia",1212138256,"Lierson Mattenhauer"
"caneca-de-mamicas","Caneca de Mamicas","16","Quando o beijo é grego o tântrico desconfia",1212141894,"Marcela Soares"
"caneca-de-mamicas","Caneca de Mamicas","16","Quando o beijo é grego o tântrico desconfia",1212141895,"Marina Freire"
"caneca-de-mamicas","Caneca de Mamicas","16","Quando o beijo é grego o tântrico desconfia",1212141723,"Mary Joe"
"caneca-de-mamicas","Caneca de Mamicas","17","BDSM – Bad Ass Modafoca",1212141924,"Alan Dubox"
"caneca-de-mamicas","Caneca de Mamicas","18","Quando o parto vira circo",1212141947,"Fernanda Lehrer"
"caneca-de-mamicas","Caneca de Mamicas","18","Quando o parto vira circo",1212141723,"Mary Joe"
"caneca-de-mamicas","Caneca de Mamicas","19","A pressa é inimiga do parto ideal",1212141947,"Fernanda Lehrer"
"caneca-de-mamicas","Caneca de Mamicas","20","O Amor TRANS-forma",1212141924,"Alan Dubox"
"caneca-de-mamicas","Caneca de Mamicas","20","O Amor TRANS-forma",1212141988,"Amelia Molino"
"caneca-de-mamicas","Caneca de Mamicas","20","O Amor TRANS-forma",1212141987,"Peter"
"caneca-de-mamicas","Caneca de Mamicas","21","TRANS-borde gentileza",1212141924,"Alan Dubox"
"caneca-de-mamicas","Caneca de Mamicas","21","TRANS-borde gentileza",1212141988,"Amelia Molino"
"caneca-de-mamicas","Caneca de Mamicas","21","TRANS-borde gentileza",1212141987,"Peter"
"caneca-de-mamicas","Caneca de Mamicas","22","A Favorita",1212139440,"Patrícia Mafra"
"caneca-de-mamicas","Caneca de Mamicas","24","Você trampa como eu trampo?",1212124836,"Guga Mafra"
"caneca-de-mamicas","Caneca de Mamicas","24","Você trampa como eu trampo?",1212141723,"Mary Joe"
"caneca-de-mamicas","Caneca de Mamicas","26","Antes só do que mal assombrado",1212141924,"Alan Dubox"
"caneca-de-mamicas","Caneca de Mamicas","26","Antes só do que mal assombrado",1212142073,"Rafael Quina"
"caneca-de-mamicas","Caneca de Mamicas","28","Use a lupa e encontre o limite",1212141820,"Daniella Freixo de Faria"
"caneca-de-mamicas","Caneca de Mamicas","28","Use a lupa e encontre o limite",1212122799,"Fabio Yabu"
"caneca-de-mamicas","Caneca de Mamicas","29","Vale a pena cantar de novo",1212124836,"Guga Mafra"
"caneca-de-mamicas","Caneca de Mamicas","29","Vale a pena cantar de novo",1212141723,"Mary Joe"
"caneca-de-mamicas","Caneca de Mamicas","30","Credo de novela que limite delícia",3641,"Almôndega"
"caneca-de-mamicas","Caneca de Mamicas","30","Credo de novela que limite delícia",1212141820,"Daniella Freixo de Faria"
"caneca-de-mamicas","Caneca de Mamicas","31","Botox Party",1212141260,"Flavia Luz"
"caneca-de-mamicas","Caneca de Mamicas","31","Botox Party",1212122798,"Francine Gladulich"
"caneca-de-mamicas","Caneca de Mamicas","31","Botox Party",1212141723,"Mary Joe"
"caneca-de-mamicas","Caneca de Mamicas","33","Meu trabalho, minha vida",1212142131,"Carolina Andrade"
"caneca-de-mamicas","Caneca de Mamicas","33","Meu trabalho, minha vida",1212142130,"Flavia Calina"
"caneca-de-mamicas","Caneca de Mamicas","34","Então é Nataaal…",1212141924,"Alan Dubox"
"caneca-de-mamicas","Caneca de Mamicas","34","Então é Nataaal…",3641,"Almôndega"
"caneca-de-mamicas","Caneca de Mamicas","34","Então é Nataaal…",1212122798,"Francine Gladulich"
"caneca-de-mamicas","Caneca de Mamicas","34","Então é Nataaal…",1212141723,"Mary Joe"
"caneca-de-mamicas","Caneca de Mamicas","34","Então é Nataaal…",1212142073,"Rafael Quina"
"caneca-de-mamicas","Caneca de Mamicas","35","Oh Meu Deux, que delícia de Jefferson Schroeder",1212142148,"Jefferson Schroeder"
"caneca-de-mamicas","Caneca de Mamicas","36","A mente consumista é oficina do entulho",1212141723,"Mary Joe"
"caneca-de-mamicas","Caneca de Mamicas","36","A mente consumista é oficina do entulho",1212142159,"Tati Baez"
"caneca-de-mamicas","Caneca de Mamicas","38","Lua de mel ou divórcio?",1212141887,"Azaghal"
"caneca-de-mamicas","Caneca de Mamicas","38","Lua de mel ou divórcio?",1212141820,"Daniella Freixo de Faria"
"caneca-de-mamicas","Caneca de Mamicas","38","Lua de mel ou divórcio?",1212142053,"Jovem Nerd"
"caneca-de-mamicas","Caneca de Mamicas","38","Lua de mel ou divórcio?",1212123647,"Rogério Bonfim"
"caneca-de-mamicas","Caneca de Mamicas","39","Eles estão descontrolados!",1212141887,"Azaghal"
"caneca-de-mamicas","Caneca de Mamicas","39","Eles estão descontrolados!",1212137030,"Carlinhos Troll"
"caneca-de-mamicas","Caneca de Mamicas","39","Eles estão descontrolados!",1212142131,"Carolina Andrade"
"caneca-de-mamicas","Caneca de Mamicas","39","Eles estão descontrolados!",1212141785,"Priscila Gama"
"caneca-de-mamicas","Caneca de Mamicas","39","Eles estão descontrolados!",1212122464,"Sr.K"
"caneca-de-mamicas","Caneca de Mamicas","Oferecido por Empréstimo SIM","De picote em picote se chega ao Japão",1212141887,"Azaghal"
"caneca-de-mamicas","Caneca de Mamicas","Oferecido por Empréstimo SIM","De picote em picote se chega ao Japão",1212142213,"Isabela Fontanella"
"caneca-de-mamicas","Caneca de Mamicas","Oferecido por Empréstimo SIM","De picote em picote se chega ao Japão",1212142053,"Jovem Nerd"
"caneca-de-mamicas","Caneca de Mamicas","40","Em terra de cafézes quem tem jacu é rei",1212142230,"Barbara Pola Russell"
"caneca-de-mamicas","Caneca de Mamicas","40","Em terra de cafézes quem tem jacu é rei",1212142229,"Fernando Russell"
"caneca-de-mamicas","Caneca de Mamicas","40","Em terra de cafézes quem tem jacu é rei",1212138256,"Lierson Mattenhauer"
"caneca-de-mamicas","Caneca de Mamicas","42","Um sono possível",1212142254,"Ane Vaz"
"caneca-de-mamicas","Caneca de Mamicas","42","Um sono possível",1212141723,"Mary Joe"
"caneca-de-mamicas","Caneca de Mamicas","43","Tá na hora de lembrar",1212122798,"Francine Gladulich"
"caneca-de-mamicas","Caneca de Mamicas","43","Tá na hora de lembrar",1212141723,"Mary Joe"
"caneca-de-mamicas","Caneca de Mamicas","44","Fazer o bem sem ver a quem",1212142281,"Maiko Arpino"
"caneca-de-mamicas","Caneca de Mamicas","44","Fazer o bem sem ver a quem",1212141465,"Pamela Lopes"
"caneca-de-mamicas","Caneca de Mamicas","45","Vamos nos permitir!",1212142293,"Iana Villela"
"caneca-de-mamicas","Caneca de Mamicas","45","Vamos nos permitir!",1212141723,"Mary Joe"
"caneca-de-mamicas","Caneca de Mamicas","45","Vamos nos permitir!",1212142159,"Tati Baez"
"caneca-de-mamicas","Caneca de Mamicas","46","Viajar pra se libertar",3641,"Almôndega"
"caneca-de-mamicas","Caneca de Mamicas","46","Viajar pra se libertar",1212141723,"Mary Joe"
"caneca-de-mamicas","Caneca de Mamicas","47","BBB do Mau",1212141723,"Mary Joe"
"caneca-de-mamicas","Caneca de Mamicas","47","BBB do Mau",1212130298,"Mau Faccio"
"caneca-de-mamicas","Caneca de Mamicas","48","Ciúme não é amor",1212141820,"Daniella Freixo de Faria"
"caneca-de-mamicas","Caneca de Mamicas","48","Ciúme não é amor",1212141723,"Mary Joe"
"caneca-de-mamicas","Caneca de Mamicas","49","GOT Abelhas GOT Mel",1212142348,"Airton Carvalho"
"caneca-de-mamicas","Caneca de Mamicas","49","GOT Abelhas GOT Mel",1212142349,"Gustavo Rebello"
"caneca-de-mamicas","Caneca de Mamicas","51","Sou poliglota mas só no amooor",1212141820,"Daniella Freixo de Faria"
"caneca-de-mamicas","Caneca de Mamicas","51","Sou poliglota mas só no amooor",1212142159,"Tati Baez"
"caneca-de-mamicas","Caneca de Mamicas","52","Sem você, meu amor, eu não sou ninguém!",1212142131,"Carolina Andrade"
"caneca-de-mamicas","Caneca de Mamicas","52","Sem você, meu amor, eu não sou ninguém!",1212141723,"Mary Joe"
"caneca-de-mamicas","Caneca de Mamicas","53","Minha Mãe é Uma Peça",1212141924,"Alan Dubox"
"caneca-de-mamicas","Caneca de Mamicas","53","Minha Mãe é Uma Peça",3641,"Almôndega"
"caneca-de-mamicas","Caneca de Mamicas","54","Mamãe Eu Quero Mamica",1212141723,"Mary Joe"
"caneca-de-mamicas","Caneca de Mamicas","54","Mamãe Eu Quero Mamica",1212142435,"Patricia Zarour"
"caneca-de-mamicas","Caneca de Mamicas","55","É resgatando que se é resgatado",1212141924,"Alan Dubox"
"caneca-de-mamicas","Caneca de Mamicas","55","É resgatando que se é resgatado",1212142463,"Lua"
"caneca-de-mamicas","Caneca de Mamicas","55","É resgatando que se é resgatado",1212141987,"Peter"
"caneca-de-mamicas","Caneca de Mamicas","57","Fobia mia",1212123847,"André Souza"
"caneca-de-mamicas","Caneca de Mamicas","58","Antes só do que mal acompanhado",1212141924,"Alan Dubox"
"caneca-de-mamicas","Caneca de Mamicas","58","Antes só do que mal acompanhado",1212142073,"Rafael Quina"
"caneca-de-mamicas","Caneca de Mamicas","60","Curtindo o percurso",1212139440,"Patrícia Mafra"
"caneca-de-mamicas","Caneca de Mamicas","60","Curtindo o percurso",1212142607,"Viviane Bellini"
"caneca-de-mamicas","Caneca de Mamicas","61","Fútil Útil",1212142131,"Carolina Andrade"
"caneca-de-mamicas","Caneca de Mamicas","61","Fútil Útil",1212139440,"Patrícia Mafra"
"caneca-de-mamicas","Caneca de Mamicas","62","Um caminho possível",1212129496,"Ana Arantes"
"caneca-de-mamicas","Caneca de Mamicas","62","Um caminho possível",1212141894,"Marcela Soares"
"caneca-de-mamicas","Caneca de Mamicas","63","O Muro da Hipocrisia",1212123564,"Caio Gomes"
"caneca-de-mamicas","Caneca de Mamicas","63","O Muro da Hipocrisia",1212122799,"Fabio Yabu"
"caneca-de-mamicas","Caneca de Mamicas","65","Direitos não escritos são palavras ao vento",1212142850,"Angélica Kalil"
"caneca-de-mamicas","Caneca de Mamicas","65","Direitos não escritos são palavras ao vento",1212142293,"Iana Villela"
"caneca-de-mamicas","Caneca de Mamicas","67","O Lado zen da vida",1212135105,"Fernando Reule"
"caneca-de-mamicas","Caneca de Mamicas","67","O Lado zen da vida",1212142902,"Maurício Duboc"
"caneca-de-mamicas","Caneca de Mamicas","67","O Lado zen da vida",1212142901,"Teo Scussel"
"caneca-de-mamicas","Caneca de Mamicas","68","Sou brega, mas sou feliz!",1212141723,"Mary Joe"
"caneca-de-mamicas","Caneca de Mamicas","69","Credo! Que sexy guy delícia!",1212141723,"Mary Joe"
"caneca-de-mamicas","Caneca de Mamicas","69","Credo! Que sexy guy delícia!",1212139440,"Patrícia Mafra"
"caneca-de-mamicas","Caneca de Mamicas","70","Episódio Proibidão",1212141723,"Mary Joe"
"caneca-de-mamicas","Caneca de Mamicas","71","Cortando o cordão umbilical",1212141820,"Daniella Freixo de Faria"
"caneca-de-mamicas","Caneca de Mamicas","72","Quem não se comunica se trumbica",1212135982,"Daniel Jezini"
"caneca-de-mamicas","Caneca de Mamicas","72","Quem não se comunica se trumbica",1212143066,"Mauro Fantini"
"caneca-de-mamicas","Caneca de Mamicas","73","Cheias de manias",1212141723,"Mary Joe"
"caneca-de-mamicas","Caneca de Mamicas","74","Em busca do colágeno perdido",1212143160,"Dra. Abir Faissal"
"caneca-de-mamicas","Caneca de Mamicas","74","Em busca do colágeno perdido",1212141723,"Mary Joe"
"caneca-de-mamicas","Caneca de Mamicas","75","Quem procura cura",1212143219,"Fernanda Costa"
"caneca-de-mamicas","Caneca de Mamicas","75","Quem procura cura",1212142435,"Patricia Zarour"
"caneca-de-mamicas","Caneca de Mamicas","75","Quem procura cura",1212139440,"Patrícia Mafra"
"caneca-de-mamicas","Caneca de Mamicas","76","Frente Ampla Democrática",3515,"JP"
"caneca-de-mamicas","Caneca de Mamicas","76","Frente Ampla Democrática",274,"Tucano"
"caneca-de-mamicas","Caneca de Mamicas","77","O relato também cura",1212143219,"Fernanda Costa"
"caneca-de-mamicas","Caneca de Mamicas","77","O relato também cura",1212139440,"Patrícia Mafra"
"caneca-de-mamicas","Caneca de Mamicas","78","Tabu é pra jacu",1212143391,"Carla Zeglio"
"caneca-de-mamicas","Caneca de Mamicas","79","Seu estado de espírito vale mais que seu estado civil",1212141894,"Marcela Soares"
"caneca-de-mamicas","Caneca de Mamicas","79","Seu estado de espírito vale mais que seu estado civil",1212137415,"Talita Ribeiro"
"caneca-de-mamicas","Caneca de Mamicas","80","Candidatas à loucura",1212143522,"Daniela Risso"
"caneca-de-mamicas","Caneca de Mamicas","80","Candidatas à loucura",1212139440,"Patrícia Mafra"
"caneca-de-mamicas","Caneca de Mamicas","81","Mexeu Com Uma, Mexeu Com Todas",1212142293,"Iana Villela"
"caneca-de-mamicas","Caneca de Mamicas","81","Mexeu Com Uma, Mexeu Com Todas",1212143563,"Isabela Del Monde"
"caneca-de-mamicas","Caneca de Mamicas","81","Mexeu Com Uma, Mexeu Com Todas",1212125928,"Ken Fujioka"
"caneca-de-mamicas","Caneca de Mamicas","82","Legalize Jah",1212143616,"Igor Seco"
"caneca-de-mamicas","Caneca de Mamicas","82","Legalize Jah",274,"Tucano"
"caneca-de-mamicas","Caneca de Mamicas","82","Legalize Jah",1212143617,"Will"
"caneca-de-mamicas","Caneca de Mamicas","83","Alô delícia! Me chama que eu vou!",1212137415,"Talita Ribeiro"
"caneca-de-mamicas","Caneca de Mamicas","84","É chique ser divertido",1212143707,"Fernanda Britto"
"caneca-de-mamicas","Caneca de Mamicas","85","Quem avisa sonho é",1212141723,"Mary Joe"
"caneca-de-mamicas","Caneca de Mamicas","86","Crush de Natal",1212143808,"John Gojeth"
"empreendedor","Empreendedor","203","Expresso Empreendedor",4877,"Marco Gomes"
"empreendedor","Empreendedor","203","Expresso Empreendedor",1212123647,"Rogério Bonfim"
"empreendedor","Empreendedor","243","Expresso Empreendedor 2",4877,"Marco Gomes"
"empreendedor","Empreendedor","310","Expresso Empreendedor 3",4877,"Marco Gomes"
"empreendedor","Empreendedor","410","Expresso Empreendedor 4",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","410","Expresso Empreendedor 4",4877,"Marco Gomes"
"empreendedor","Empreendedor","01","O Valor de Uma Ideia",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","02","Abrindo a Empresa",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","02","Abrindo a Empresa",1212126599,"Yuri Gitahy"
"empreendedor","Empreendedor","03","O Plano de Negócios",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","03","O Plano de Negócios",1212126641,"Sandro Magaldi"
"empreendedor","Empreendedor","04","A Gestão do Negócio",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","04","A Gestão do Negócio",1212126641,"Sandro Magaldi"
"empreendedor","Empreendedor","05","Empresas e sustentabilidade",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","05","Empresas e sustentabilidade",1212126641,"Sandro Magaldi"
"empreendedor","Empreendedor","06","Empreendendo na crise",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","06","Empreendendo na crise",1212126641,"Sandro Magaldi"
"empreendedor","Empreendedor","07","De olho na oportunidade",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","07","De olho na oportunidade",1212126641,"Sandro Magaldi"
"empreendedor","Empreendedor","08","Montando sua equipe",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","08","Montando sua equipe",1212126641,"Sandro Magaldi"
"empreendedor","Empreendedor","09","Adaptar-se ou morrer",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","09","Adaptar-se ou morrer",1212126641,"Sandro Magaldi"
"empreendedor","Empreendedor","10","Expandindo o seu negócio",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","10","Expandindo o seu negócio",1212126641,"Sandro Magaldi"
"empreendedor","Empreendedor","11","O destino de uma empresa",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","11","O destino de uma empresa",1212126641,"Sandro Magaldi"
"empreendedor","Empreendedor","12","A vida depois da venda",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","12","A vida depois da venda",1212126641,"Sandro Magaldi"
"empreendedor","Empreendedor","13","Empreendedorismo Digital",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","13","Empreendedorismo Digital",1212130088,"Pedro Waengertner"
"empreendedor","Empreendedor","13","Empreendedorismo Digital",1212126641,"Sandro Magaldi"
"empreendedor","Empreendedor","14","Empreendendo entre gigantes",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","14","Empreendendo entre gigantes",1212130301,"Gustavo Caetano"
"empreendedor","Empreendedor","14","Empreendendo entre gigantes",1212126641,"Sandro Magaldi"
"empreendedor","Empreendedor","15","Investidores do Vale do Silício",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","15","Investidores do Vale do Silício",1212130831,"Pedro Sorrentino"
"empreendedor","Empreendedor","15","Investidores do Vale do Silício",1212126641,"Sandro Magaldi"
"empreendedor","Empreendedor","16","Línguas, Silício e Obama",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","16","Línguas, Silício e Obama",1212132463,"Gina Gotthilf"
"empreendedor","Empreendedor","16","Línguas, Silício e Obama",1212126641,"Sandro Magaldi"
"empreendedor","Empreendedor","17","Empreendedores bilionários",1212133229,"Cris Correa"
"empreendedor","Empreendedor","17","Empreendedores bilionários",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","17","Empreendedores bilionários",1212126641,"Sandro Magaldi"
"empreendedor","Empreendedor","18","Fail fast. Or not.",1212126641,"Sandro Magaldi"
"empreendedor","Empreendedor","19","5 admiráveis inovações",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","19","5 admiráveis inovações",1212126641,"Sandro Magaldi"
"empreendedor","Empreendedor","20","Mitos do Empreendedorismo",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","20","Mitos do Empreendedorismo",1212126641,"Sandro Magaldi"
"empreendedor","Empreendedor","21","Empresas Unicórnios",1212130088,"Pedro Waengertner"
"empreendedor","Empreendedor","21","Empresas Unicórnios",1212126641,"Sandro Magaldi"
"empreendedor","Empreendedor","22","Quem sabe negociar?",1212134840,"Renato Hirata"
"empreendedor","Empreendedor","22","Quem sabe negociar?",1212126641,"Sandro Magaldi"
"empreendedor","Empreendedor","23","Dando a volta por cima!",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","23","Dando a volta por cima!",1212126641,"Sandro Magaldi"
"empreendedor","Empreendedor","24","O Lado B de 2017",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","24","O Lado B de 2017",1212126641,"Sandro Magaldi"
"empreendedor","Empreendedor","25","Resoluções e planejamento",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","25","Resoluções e planejamento",1212126641,"Sandro Magaldi"
"empreendedor","Empreendedor","26","Crenças limitantes",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","26","Crenças limitantes",1212126641,"Sandro Magaldi"
"empreendedor","Empreendedor","27","Qual é o seu verdadeiro negócio?",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","27","Qual é o seu verdadeiro negócio?",1212126641,"Sandro Magaldi"
"empreendedor","Empreendedor","28","O valor do Networking",1212130301,"Gustavo Caetano"
"empreendedor","Empreendedor","28","O valor do Networking",1212126641,"Sandro Magaldi"
"empreendedor","Empreendedor","29","O benefício das incertezas",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","29","O benefício das incertezas",1212126641,"Sandro Magaldi"
"empreendedor","Empreendedor","30","Visão, coragem e competência",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","30","Visão, coragem e competência",1212126641,"Sandro Magaldi"
"empreendedor","Empreendedor","31","Branding e construção de marca",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","31","Branding e construção de marca",1212126641,"Sandro Magaldi"
"empreendedor","Empreendedor","32","Shiba in box",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","32","Shiba in box",1212137132,"Robinson Shiba"
"empreendedor","Empreendedor","32","Shiba in box",1212126641,"Sandro Magaldi"
"empreendedor","Empreendedor","33","Ray Kroc: Fome de expansão",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","33","Ray Kroc: Fome de expansão",1212126641,"Sandro Magaldi"
"empreendedor","Empreendedor","34","Reconfigurando o seu negócio",1212137577,"Fred Trajano"
"empreendedor","Empreendedor","34","Reconfigurando o seu negócio",1212126641,"Sandro Magaldi"
"empreendedor","Empreendedor","35","Seu dinheiro trabalhando. Ou não!",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","35","Seu dinheiro trabalhando. Ou não!",1212126641,"Sandro Magaldi"
"empreendedor","Empreendedor","36","O que esperar de 2018?",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","36","O que esperar de 2018?",1212126641,"Sandro Magaldi"
"empreendedor","Empreendedor","37","Ferramentas para avaliar seu negócio",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","37","Ferramentas para avaliar seu negócio",1212126641,"Sandro Magaldi"
"empreendedor","Empreendedor","38","Muito além do marketing",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","38","Muito além do marketing",1212125928,"Ken Fujioka"
"empreendedor","Empreendedor","38","Muito além do marketing",1212126641,"Sandro Magaldi"
"empreendedor","Empreendedor","39","A vitória do Orlando City",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","39","A vitória do Orlando City",1212126641,"Sandro Magaldi"
"empreendedor","Empreendedor","40","Sócio, pra que te quero",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","40","Sócio, pra que te quero",1212126641,"Sandro Magaldi"
"empreendedor","Empreendedor","41","Comecei meu negócio. E agora?",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","41","Comecei meu negócio. E agora?",1212126641,"Sandro Magaldi"
"empreendedor","Empreendedor","42","Brainstorm de um novo negócio",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","42","Brainstorm de um novo negócio",1212126641,"Sandro Magaldi"
"empreendedor","Empreendedor","43","O jogo dos negócios",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","43","O jogo dos negócios",1212126641,"Sandro Magaldi"
"empreendedor","Empreendedor","44","Por que grandes empresas quebram?",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","44","Por que grandes empresas quebram?",1212126641,"Sandro Magaldi"
"empreendedor","Empreendedor","45","Pega a visão do Rick Chesther",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","45","Pega a visão do Rick Chesther",1212139680,"Rick Chesther"
"empreendedor","Empreendedor","45","Pega a visão do Rick Chesther",1212126641,"Sandro Magaldi"
"empreendedor","Empreendedor","46","Empreendedorismo é sorte",1212137030,"Carlinhos Troll"
"empreendedor","Empreendedor","47","Empreendedor de palco",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","47","Empreendedor de palco",4877,"Marco Gomes"
"empreendedor","Empreendedor","47","Empreendedor de palco",1212139965,"Ícaro de Carvalho"
"empreendedor","Empreendedor","48","Três perguntas sobre empreendedorismo",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","49","#10yearschallenge",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","50","Arrogância e fracasso",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","51","O que aprendemos com Bettina?",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","52","Startups e Geração de Valor",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","53","Mentindo no Currículo",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","54","O desafio do multitasking",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","55","Making of de um novo produto",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","56","Empreendendo com chocolate nas veias",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","56","Empreendendo com chocolate nas veias",1212140599,"Renata Moraes Vichi"
"empreendedor","Empreendedor","57","Um investidor quer ser meu sócio",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","57","Um investidor quer ser meu sócio",4877,"Marco Gomes"
"empreendedor","Empreendedor","58","Primo Rico, finanças e juros baixos",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","58","Primo Rico, finanças e juros baixos",1212140706,"Thiago Nigro"
"empreendedor","Empreendedor","59","Esforço VS Resultado",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","59","Esforço VS Resultado",1212140792,"Leo Bossan"
"empreendedor","Empreendedor","60","Rapidinhas do Flávio Augusto",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","61","O valor do equity",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","62","Pensamentos sobre um IPO",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","63","Crise: Contingência e defesa",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","64","A importância da marca",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","64","A importância da marca",1212141111,"Saulo"
"empreendedor","Empreendedor","65","Tímido vendedor",1212123847,"André Souza"
"empreendedor","Empreendedor","65","Tímido vendedor",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","66","É hobby ou negócio?",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","67","DeBetti: Tradição e Inovação",1212126189,"Flávio Augusto"
"empreendedor","Empreendedor","67","DeBetti: Tradição e Inovação",1212141316,"Rogerio Betti"
"empreendedor","Empreendedor","68","Medo de empreender",1212126189,"Flávio Augusto"
